#Wavelength[nm]	AOI 25 deg
1254	98.93263
1253	98.95206
1252	98.95671
1251	98.95118
1250	98.93964
1249	98.92487
1248	98.90809
1247	98.88901
1246	98.86603
1245	98.83704
1244	98.80037
1243	98.75526
1242	98.70258
1241	98.64457
1240	98.58479
1239	98.52707
1238	98.47479
1237	98.43031
1236	98.39422
1235	98.36548
1234	98.34136
1233	98.31812
1232	98.29147
1231	98.25765
1230	98.21378
1229	98.15874
1228	98.09364
1227	98.02149
1226	97.94696
1225	97.87521
1224	97.81129
1223	97.75874
1222	97.71935
1221	97.69274
1220	97.67704
1219	97.66975
1218	97.66836
1217	97.67175
1216	97.68011
1215	97.69468
1214	97.71697
1213	97.74771
1212	97.78629
1211	97.83031
1210	97.87583
1209	97.91795
1208	97.95108
1207	97.97002
1206	97.97061
1205	97.95063
1204	97.91065
1203	97.85452
1202	97.78906
1201	97.72346
1200	97.66743
1199	97.62932
1198	97.61457
1197	97.62485
1196	97.65801
1195	97.70923
1194	97.77245
1193	97.84255
1192	97.91673
1191	97.99526
1190	98.08103
1189	98.17812
1188	98.28951
1187	98.41566
1186	98.55308
1185	98.69426
1184	98.82893
1183	98.94609
1182	99.03629
1181	99.09402
1180	99.11911
1179	99.1171
1178	99.09785
1177	99.07321
1176	99.05427
1175	99.04865
1174	99.0589
1173	99.08244
1172	99.11264
1171	99.14097
1170	99.15964
1169	99.16412
1168	99.15497
1167	99.13699
1166	99.11813
1165	99.10698
1164	99.10991
1163	99.12894
1162	99.16116
1161	99.19914
1160	99.23304
1159	99.25293
1158	99.25217
1157	99.2286
1156	99.18545
1155	99.13056
1154	99.07443
1153	99.02693
1152	98.99463
1151	98.97899
1150	98.97602
1149	98.97774
1148	98.9747
1147	98.95913
1146	98.92757
1145	98.882
1144	98.82932
1143	98.77914
1142	98.74083
1141	98.72051
1140	98.71941
1139	98.73321
1138	98.7532
1137	98.76865
1136	98.76995
1135	98.75166
1134	98.71432
1133	98.66452
1132	98.61304
1131	98.57121
1130	98.54738
1129	98.5448
1128	98.56066
1127	98.58741
1126	98.61559
1125	98.63719
1124	98.64883
1123	98.65338
1122	98.659
1121	98.67629
1120	98.71436
1119	98.77683
1118	98.86035
1117	98.95482
1116	99.04632
1115	99.12132
1114	99.17098
1113	99.19432
1112	99.19823
1111	99.19535
1110	99.19919
1109	99.21937
1108	99.25812
1107	99.30927
1106	99.36026
1105	99.39672
1104	99.4074
1103	99.38899
1102	99.34795
1101	99.29846
1100	99.25787
1099	99.24023
1098	99.25152
1097	99.28738
1096	99.33444
1095	99.37505
1094	99.39339
1093	99.38179
1092	99.34352
1091	99.29208
1090	99.24604
1089	99.22173
1088	99.22699
1087	99.25785
1086	99.2999
1085	99.33334
1084	99.34091
1083	99.31509
1082	99.26199
1081	99.1998
1080	99.1518
1079	99.13729
1078	99.16352
1077	99.22247
1076	99.29301
1075	99.34794
1074	99.36342
1073	99.32811
1072	99.24792
1071	99.14428
1070	99.04587
1069	98.97737
1068	98.94988
1067	98.95609
1066	98.97353
1065	98.97382
1064	98.935
1063	98.85179
1062	98.73882
1061	98.62457
1060	98.53957
1059	98.50335
1058	98.51656
1057	98.55997
1056	98.60127
1055	98.60717
1054	98.55671
1053	98.45099
1052	98.31377
1051	98.18188
1050	98.08929
1049	98.05318
1048	98.06659
1047	98.10117
1046	98.11915
1045	98.08955
1044	98.00334
1043	97.87943
1042	97.75817
1041	97.68352
1040	97.68268
1039	97.75231
1038	97.85725
1037	97.94335
1036	97.95926
1035	97.87891
1034	97.71263
1033	97.50094
1032	97.29431
1031	97.13009
1030	97.01646
1029	96.92847
1028	96.81811
1027	96.63353
1026	96.3438
1025	95.9558
1024	95.51304
1023	95.07601
1022	94.69547
1021	94.39402
1020	94.16128
1019	93.96162
1018	93.7524
1017	93.50187
1016	93.20732
1015	92.89998
1014	92.63227
1013	92.45272
1012	92.384
1011	92.41498
1010	92.50814
1009	92.61671
1008	92.70017
1007	92.74056
1006	92.7489
1005	92.76194
1004	92.82672
1003	92.979
1002	93.22787
1001	93.55253
1000	93.91182
999	94.26019
998	94.56396
997	94.81169
996	95.01791
995	95.21662
994	95.44653
993	95.73325
992	96.07719
991	96.45193
990	96.81399
989	97.11914
988	97.34022
987	97.4789
986	97.56734
985	97.65517
984	97.78632
983	97.97684
982	98.2065
981	98.42817
980	98.59152
979	98.66983
978	98.67621
977	98.65844
976	98.67284
975	98.75259
974	98.88818
973	99.03297
972	99.13051
971	99.14972
970	99.10538
969	99.04888
968	99.03612
967	99.09174
966	99.19378
965	99.28784
964	99.32291
963	99.28697
962	99.2157
961	99.16719
960	99.18081
959	99.25026
958	99.32899
957	99.36358
956	99.33151
955	99.25681
954	99.19017
953	99.1701
952	99.19585
951	99.23373
950	99.24906
949	99.23541
948	99.21538
947	99.2146
946	99.23187
945	99.23765
944	99.20583
943	99.14306
942	99.05337
941	98.83467
940	98.38191
939	97.53413
938	95.78262
937	93.14114
936	90.09251
935	86.80957
934	83.49841
933	80.39013
932	76.7543
931	71.58252
930	66.58271
929	63.15771
928	60.30807
927	56.40108
926	51.32351
925	46.28147
924	41.81336
923	37.95631
922	34.72896
921	31.65684
920	28.36002
919	24.7024
918	20.74021
917	16.82683
916	13.6359
915	11.32322
914	9.4309
913	7.8763
912	6.47294
911	5.07459
910	3.66886
909	2.40372
908	1.48045
907	0.84023
906	0.39029
905	0.15494
904	0.06166
903	0.02737
902	0.01412
901	0.00849
900	0.00571
