#Wavelength[nm]	AOI 10 deg
1232	99.2572
1231	99.2729
1230	99.30188
1229	99.34307
1228	99.39317
1227	99.44695
1226	99.498
1225	99.54011
1224	99.56848
1223	99.5807
1222	99.57735
1221	99.56157
1220	99.53869
1219	99.5147
1218	99.49504
1217	99.48335
1216	99.48073
1215	99.48578
1214	99.49502
1213	99.50413
1212	99.50912
1211	99.50767
1210	99.49966
1209	99.4872
1208	99.47433
1207	99.46558
1206	99.46468
1205	99.47334
1204	99.49077
1203	99.51328
1202	99.53542
1201	99.55124
1200	99.5557
1199	99.5463
1198	99.5237
1197	99.49184
1196	99.45698
1195	99.42606
1194	99.40525
1193	99.39809
1192	99.40478
1191	99.42187
1190	99.44348
1189	99.46278
1188	99.47362
1187	99.47266
1186	99.45992
1185	99.43905
1184	99.41621
1183	99.39842
1182	99.39162
1181	99.39907
1180	99.42037
1179	99.45172
1178	99.48689
1177	99.51875
1176	99.54137
1175	99.55142
1174	99.54896
1173	99.53707
1172	99.52062
1171	99.505
1170	99.49377
1169	99.48834
1168	99.487
1167	99.48642
1166	99.48271
1165	99.47318
1164	99.45724
1163	99.43732
1162	99.41811
1161	99.40569
1160	99.40517
1159	99.4194
1158	99.44728
1157	99.48427
1156	99.52299
1155	99.55494
1154	99.57312
1153	99.57345
1152	99.55621
1151	99.52604
1150	99.49075
1149	99.45892
1148	99.43825
1147	99.43302
1146	99.44361
1145	99.46623
1144	99.49458
1143	99.52152
1142	99.54097
1141	99.54956
1140	99.54696
1139	99.53561
1138	99.51941
1137	99.50222
1136	99.48663
1135	99.47346
1134	99.46213
1133	99.4514
1132	99.44061
1131	99.4305
1130	99.42326
1129	99.42195
1128	99.42929
1127	99.44621
1126	99.47084
1125	99.49881
1124	99.5237
1123	99.53934
1122	99.54156
1121	99.52977
1120	99.5077
1119	99.48212
1118	99.46132
1117	99.45242
1116	99.45901
1115	99.47998
1114	99.5095
1113	99.53904
1112	99.5599
1111	99.56601
1110	99.55556
1109	99.53172
1108	99.50116
1107	99.47192
1106	99.45052
1105	99.44009
1104	99.43967
1103	99.44501
1102	99.45095
1101	99.45374
1100	99.45261
1099	99.4503
1098	99.45216
1097	99.46342
1096	99.48697
1095	99.52134
1094	99.56078
1093	99.59675
1092	99.62079
1091	99.62759
1090	99.61667
1089	99.59268
1088	99.56363
1087	99.53793
1086	99.52114
1085	99.5138
1084	99.51137
1083	99.50639
1082	99.49213
1081	99.46539
1080	99.42888
1079	99.39037
1078	99.36043
1077	99.34815
1076	99.35789
1075	99.38686
1074	99.42616
1073	99.46397
1072	99.48983
1071	99.49841
1070	99.49137
1069	99.47615
1068	99.46316
1067	99.46103
1066	99.47298
1065	99.49561
1064	99.52058
1063	99.53831
1062	99.54232
1061	99.53154
1060	99.51084
1059	99.48843
1058	99.47182
1057	99.46424
1056	99.46267
1055	99.45955
1054	99.44662
1053	99.41908
1052	99.37865
1051	99.33344
1050	99.29501
1049	99.27375
1048	99.27418
1047	99.29252
1046	99.31823
1045	99.33865
1044	99.34438
1043	99.33295
1042	99.30897
1041	99.28197
1040	99.26165
1039	99.25367
1038	99.25704
1037	99.26556
1036	99.27126
1035	99.26923
1034	99.25977
1033	99.24766
1032	99.23895
1031	99.23741
1030	99.24255
1029	99.24989
1028	99.25429
1027	99.25315
1026	99.24871
1025	99.24668
1024	99.25304
1023	99.26907
1022	99.2895
1021	99.30427
1020	99.30388
1019	99.28542
1018	99.25571
1017	99.22908
1016	99.22074
1015	99.23901
1014	99.28008
1013	99.3295
1012	99.36906
1011	99.38649
1010	99.38196
1009	99.36839
1008	99.36382
1007	99.3813
1006	99.42097
1005	99.46957
1004	99.50844
1003	99.52445
1002	99.51762
1001	99.50072
1000	99.491
999	99.49866
998	99.51919
997	99.53574
996	99.52992
995	99.49473
994	99.44032
993	99.38922
992	99.3632
991	99.36945
990	99.39492
989	99.41472
988	99.40874
987	99.37514
986	99.33206
985	99.30679
984	99.31779
983	99.36227
982	99.41769
981	99.4582
980	99.47176
979	99.4666
978	99.46396
977	99.48122
976	99.51901
975	99.56094
974	99.58754
973	99.59046
972	99.57491
971	99.55077
970	99.52157
969	99.4826
968	99.43101
967	99.37581
966	99.33394
965	99.31305
964	99.29894
963	99.26647
962	99.20918
961	99.15302
960	99.12852
959	99.13094
958	99.12849
957	99.12881
956	99.12866
955	98.61207
954	95.99142
953	89.91426
952	81.62072
951	72.43583
950	62.24819
949	52.43933
948	43.56057
947	35.03429
946	26.9786
945	19.75165
944	13.57892
943	8.6553
942	5.01667
941	2.59537
940	1.2024
939	0.52037
938	0.22257
937	0.09826
936	0.04639
935	0.02403
934	0.01383
933	0.00883
932	0.00619
931	0.00468
930	0.00377
929	0.00318
928	0.00283
927	0.00265
926	0.00263
925	0.00263
924	0.00248
923	0.00229
922	0.00211
921	0.00181
920	0.00159
919	0.00142
918	0.00121
917	0.00098
916	0.00078
915	0.0006
914	0.0004
913	0.00025
912	0.00016
911	0.00012
910	0.0001
909	0.00008
908	0.00007
907	0.00007
906	0.00006
905	0.00006
904	0.00006
903	0.00006
902	0.00006
901	0.00006
900	0.00008
