#wavelength nm, air 7deg throughput
3000	8.45E-04
2999	8.69E-04
2998	8.94E-04
2997	9.20E-04
2996	9.46E-04
2995	0.000973419
2994	0.001000921
2993	0.00102849
2992	0.001056088
2991	0.001083178
2990	0.00110943
2989	0.001135011
2988	0.001159044
2987	0.00118168
2986	0.001201988
2985	0.001220394
2984	0.001236232
2983	0.001249683
2982	0.001260085
2981	0.001267652
2980	0.001272038
2979	0.001273796
2978	0.001272331
2977	0.001267652
2976	0.001260666
2975	0.001250547
2974	0.001238226
2973	0.001223207
2972	0.001206146
2971	0.001186861
2970	0.001166004
2969	0.001143668
2968	0.001119696
2967	0.001094712
2966	0.001068563
2965	1.04E-03
2964	0.001013911
2963	0.000986052
2962	0.000957635
2961	9.29E-04
2960	9.01E-04
2959	8.73E-04
2958	8.45E-04
2957	8.18E-04
2956	7.91E-04
2955	7.65E-04
2954	7.40E-04
2953	7.16E-04
2952	6.93E-04
2951	6.71E-04
2950	6.50E-04
2949	6.30E-04
2948	6.11E-04
2947	5.93E-04
2946	5.77E-04
2945	5.61E-04
2944	5.47E-04
2943	5.33E-04
2942	5.21E-04
2941	5.10E-04
2940	5.00E-04
2939	4.91E-04
2938	4.83E-04
2937	4.76E-04
2936	4.70E-04
2935	4.65E-04
2934	4.60E-04
2933	4.57E-04
2932	4.55E-04
2931	4.53E-04
2930	4.53E-04
2929	4.53E-04
2928	4.55E-04
2927	4.57E-04
2926	4.61E-04
2925	4.65E-04
2924	4.71E-04
2923	4.78E-04
2922	4.86E-04
2921	4.96E-04
2920	5.07E-04
2919	5.19E-04
2918	5.34E-04
2917	5.50E-04
2916	5.68E-04
2915	5.88E-04
2914	6.11E-04
2913	6.37E-04
2912	6.65E-04
2911	6.97E-04
2910	7.32E-04
2909	7.71E-04
2908	8.15E-04
2907	8.62E-04
2906	9.14E-04
2905	9.72E-04
2904	1.03E-03
2903	1.10E-03
2902	1.17E-03
2901	1.24E-03
2900	1.32E-03
2899	1.40E-03
2898	1.47E-03
2897	1.54E-03
2896	1.61E-03
2895	1.67E-03
2894	1.73E-03
2893	1.77E-03
2892	1.81E-03
2891	1.83E-03
2890	1.85E-03
2889	1.85E-03
2888	1.85E-03
2887	1.84E-03
2886	1.83E-03
2885	1.80E-03
2884	1.77E-03
2883	1.74E-03
2882	1.70E-03
2881	1.66E-03
2880	1.61E-03
2879	1.56E-03
2878	1.51E-03
2877	1.46E-03
2876	1.41E-03
2875	1.35E-03
2874	1.30E-03
2873	1.24E-03
2872	1.19E-03
2871	1.14E-03
2870	1.08E-03
2869	1.03E-03
2868	9.86E-04
2867	9.40E-04
2866	8.96E-04
2865	8.54E-04
2864	8.15E-04
2863	7.79E-04
2862	7.45E-04
2861	7.15E-04
2860	6.88E-04
2859	6.64E-04
2858	6.43E-04
2857	6.24E-04
2856	6.09E-04
2855	5.97E-04
2854	5.88E-04
2853	5.81E-04
2852	5.78E-04
2851	5.77E-04
2850	5.79E-04
2849	5.84E-04
2848	5.93E-04
2847	6.05E-04
2846	6.21E-04
2845	6.42E-04
2844	6.68E-04
2843	6.99E-04
2842	7.38E-04
2841	7.84E-04
2840	8.38E-04
2839	9.03E-04
2838	9.78E-04
2837	1.06E-03
2836	1.16E-03
2835	1.26E-03
2834	1.36E-03
2833	1.46E-03
2832	1.54E-03
2831	1.60E-03
2830	1.64E-03
2829	1.67E-03
2828	1.67E-03
2827	1.66E-03
2826	1.64E-03
2825	1.61E-03
2824	1.58E-03
2823	1.53E-03
2822	1.48E-03
2821	1.42E-03
2820	1.36E-03
2819	1.30E-03
2818	1.23E-03
2817	1.17E-03
2816	1.11E-03
2815	1.05E-03
2814	9.84E-04
2813	9.20E-04
2812	8.56E-04
2811	7.93E-04
2810	7.33E-04
2809	6.77E-04
2808	6.24E-04
2807	5.76E-04
2806	5.30E-04
2805	4.85E-04
2804	4.42E-04
2803	4.00E-04
2802	3.59E-04
2801	3.20E-04
2800	2.84E-04
2799	2.50E-04
2798	2.21E-04
2797	1.95E-04
2796	1.72E-04
2795	1.53E-04
2794	1.37E-04
2793	1.23E-04
2792	1.12E-04
2791	1.01E-04
2790	9.29E-05
2789	8.54E-05
2788	7.90E-05
2787	7.33E-05
2786	6.84E-05
2785	6.41E-05
2784	6.03E-05
2783	5.69E-05
2782	5.39E-05
2781	5.12E-05
2780	4.88E-05
2779	4.66E-05
2778	4.47E-05
2777	4.30E-05
2776	4.15E-05
2775	4.01E-05
2774	3.89E-05
2773	3.78E-05
2772	3.68E-05
2771	3.59E-05
2770	3.52E-05
2769	3.45E-05
2768	3.40E-05
2767	3.35E-05
2766	3.31E-05
2765	3.28E-05
2764	3.26E-05
2763	3.24E-05
2762	3.23E-05
2761	3.23E-05
2760	3.24E-05
2759	3.25E-05
2758	3.27E-05
2757	3.30E-05
2756	3.33E-05
2755	3.37E-05
2754	3.42E-05
2753	3.48E-05
2752	3.54E-05
2751	3.61E-05
2750	3.69E-05
2749	3.77E-05
2748	3.86E-05
2747	3.96E-05
2746	4.06E-05
2745	4.17E-05
2744	4.28E-05
2743	4.39E-05
2742	4.51E-05
2741	4.62E-05
2740	4.73E-05
2739	4.84E-05
2738	4.93E-05
2737	5.02E-05
2736	5.10E-05
2735	5.16E-05
2734	5.20E-05
2733	5.23E-05
2732	5.24E-05
2731	5.24E-05
2730	5.21E-05
2729	5.18E-05
2728	5.12E-05
2727	5.05E-05
2726	4.97E-05
2725	4.87E-05
2724	4.77E-05
2723	4.65E-05
2722	4.52E-05
2721	4.39E-05
2720	4.25E-05
