#Wavelength[nm]	AOI 0 deg
1211	99.60478
1210	99.53493
1209	99.45252
1208	99.38114
1207	99.34242
1206	99.34933
1205	99.40234
1204	99.48868
1203	99.58506
1202	99.66364
1201	99.69945
1200	99.67754
1199	99.59779
1198	99.47565
1197	99.33876
1196	99.21993
1195	99.14873
1194	99.14372
1193	99.20747
1192	99.32535
1191	99.46886
1190	99.60258
1189	99.69316
1188	99.71816
1187	99.67197
1186	99.56747
1185	99.43222
1184	99.30091
1183	99.20599
1182	99.16916
1181	99.19626
1180	99.27626
1179	99.38496
1178	99.49227
1177	99.57072
1176	99.60353
1175	99.58903
1174	99.54039
1173	99.4808
1172	99.43552
1171	99.42352
1170	99.45137
1169	99.51105
1168	99.58198
1167	99.6397
1166	99.6619
1165	99.63652
1164	99.56636
1163	99.46901
1162	99.37185
1161	99.30399
1160	99.28729
1159	99.32928
1158	99.42001
1157	99.53462
1156	99.64018
1155	99.70476
1154	99.70688
1153	99.64227
1152	99.52561
1151	99.3866
1150	99.26155
1149	99.18328
1148	99.17209
1147	99.23047
1146	99.3427
1145	99.47953
1144	99.60645
1143	99.69324
1142	99.72202
1141	99.69116
1140	99.61433
1139	99.51484
1138	99.41792
1137	99.34349
1136	99.30129
1135	99.29024
1134	99.30145
1133	99.32339
1132	99.34715
1131	99.36981
1130	99.39454
1129	99.42751
1128	99.47325
1127	99.53008
1126	99.58836
1125	99.63213
1124	99.64424
1123	99.61317
1122	99.53901
1121	99.43591
1120	99.32966
1119	99.25062
1118	99.22441
1117	99.26308
1116	99.36
1115	99.49042
1114	99.61795
1113	99.70551
1112	99.72703
1111	99.67621
1110	99.56886
1109	99.43786
1108	99.32222
1107	99.255
1106	99.2527
1105	99.311
1104	99.40742
1103	99.51014
1102	99.58933
1101	99.62765
1100	99.62521
1099	99.59777
1098	99.56855
1097	99.55762
1096	99.57283
1095	99.60636
1094	99.63819
1093	99.64518
1092	99.61225
1091	99.54074
1090	99.45004
1089	99.37142
1088	99.33617
1087	99.36269
1086	99.44751
1085	99.56449
1084	99.67277
1083	99.73132
1082	99.7148
1081	99.62423
1080	99.48775
1079	99.35081
1078	99.25957
1077	99.2438
1076	99.30621
1075	99.42181
1074	99.548
1073	99.64112
1072	99.6736
1071	99.64394
1070	99.57568
1069	99.5056
1068	99.46664
1067	99.47336
1066	99.51559
1065	99.56396
1064	99.58436
1063	99.55512
1062	99.479
1061	99.38377
1060	99.3108
1059	99.29659
1058	99.35535
1057	99.47094
1056	99.60187
1055	99.69804
1054	99.72228
1053	99.66721
1052	99.559
1051	99.44619
1050	99.37824
1049	99.38394
1048	99.45916
1047	99.56934
1046	99.66582
1045	99.70854
1044	99.68399
1043	99.60999
1042	99.52489
1041	99.46724
1040	99.45652
1039	99.48466
1038	99.52277
1037	99.5393
1036	99.51987
1035	99.47685
1034	99.44288
1033	99.45117
1032	99.51334
1031	99.60722
1030	99.68351
1029	99.68954
1028	99.59944
1027	99.43371
1026	99.25518
1025	99.14133
1024	99.14623
1023	99.27132
1022	99.46046
1021	99.62381
1020	99.68154
1019	99.60568
1018	99.43626
1017	99.26203
1016	99.17404
1015	99.21843
1014	99.37276
1013	99.55836
1012	99.68309
1011	99.692
1010	99.5973
1009	99.4687
1008	99.39039
1007	99.41035
1006	99.51302
1005	99.63066
1004	99.68722
1003	99.64808
1002	99.54323
1001	99.44711
1000	99.42736
999	99.49582
998	99.59505
997	99.63225
996	99.54291
995	99.34235
994	99.12708
993	99.01992
992	99.09236
991	99.31332
990	99.55918
989	99.68565
988	99.62004
987	99.41228
986	99.20495
985	99.14013
984	99.26622
983	99.50691
982	99.71349
981	99.76818
980	99.66609
979	99.51347
978	99.44231
977	99.50858
976	99.65127
975	99.74564
974	99.70789
973	99.56374
972	99.41969
971	99.36131
970	99.37295
969	99.35847
968	99.25001
967	99.09905
966	99.04283
965	99.15778
964	99.3441
963	99.3901
962	99.19647
961	98.92825
960	98.86991
959	99.08212
958	99.28847
957	99.27664
956	99.24223
955	98.4815
954	92.00715
953	73.23983
952	46.15139
951	23.2526
950	10.33184
949	4.41256
948	1.87179
947	0.80385
946	0.35695
945	0.16718
944	0.0837
943	0.04508
942	0.02616
941	0.01633
940	0.01095
939	0.00785
938	0.006
937	0.00484
936	0.00409
935	0.00357
934	0.00317
933	0.00281
932	0.00249
931	0.00221
930	0.002
929	0.0019
928	0.00195
927	0.00223
926	0.00279
925	0.00331
924	0.00298
923	0.00189
922	0.00095
921	0.00049
920	0.00029
919	0.00019
918	0.00014
917	0.00011
916	0.00009
915	0.00008
914	0.00008
913	0.00008
912	0.00007
911	0.00007
910	0.00006
909	0.00006
908	0.00005
907	0.00005
906	0.00005
905	0.00005
904	0.00005
903	0.00005
902	0.00007
901	0.00009
900	0.00012
899	0.00018
